Date,Price,,,,,
8/13/20,52.18,,,,,
8/12/20,52.38,,,,,
8/11/20,51.78,,,,,
8/10/20,50.58,,,,,
8/7/20,50.35,,,,,
8/6/20,49.45,,,,,
8/5/20,49.77,,,,,
8/4/20,49.26,,,,,
8/3/20,49.46,,,,,
7/31/20,48.88,,,,,
7/30/20,48.95,,,,,
7/29/20,50.59,,,,,
7/28/20,50.26,,,,,
7/27/20,51.32,,,,,
7/24/20,50.18,,,,,
7/23/20,50.56,,,,,
7/22/20,51,,,,,
7/21/20,52.38,,,,,
7/20/20,51.86,,,,,
7/17/20,52.41,,,,,
7/16/20,52.64,,,,,
7/15/20,51.35,,,,,
7/14/20,50.5,,,,,
7/13/20,50.22,,,,,
7/10/20,49.8,,,,,
7/9/20,47.51,,,,,
7/8/20,48.91,,,,,
7/7/20,47.49,,,,,
7/6/20,48.82,,,,,
7/2/20,47.79,,,,,
7/1/20,47.61,,,,,
6/30/20,48.3,,,,,
6/29/20,47.24,,,,,
6/26/20,47.05,,,,,
