Date,Price,,,,,
6/23/21,40.2,,,,,
6/22/21,39.97,,,,,
6/21/21,39.75,,,,,
6/18/21,38.78,,,,,
6/17/21,39.8,,,,,
6/16/21,41.62,,,,,
6/15/21,41.39,,,,,
6/14/21,41.36,,,,,
6/11/21,41.86,,,,,
6/10/21,41.69,,,,,
6/9/21,42.32,,,,,
6/8/21,42.88,,,,,
6/7/21,43.12,,,,,
6/4/21,43.27,,,,,
6/3/21,43.25,,,,,
6/2/21,42.94,,,,,
6/1/21,42.92,,,,,
5/28/21,42.39,,,,,
5/27/21,42.55,,,,,
5/26/21,42.04,,,,,
5/25/21,42.01,,,,,
5/24/21,42.63,,,,,
5/21/21,42.4,,,,,
5/20/21,41.87,,,,,
5/19/21,41.97,,,,,
5/18/21,42.16,,,,,
5/17/21,42.74,,,,,
5/14/21,42.36,,,,,
5/13/21,41.84,,,,,
5/12/21,41.18,,,,,
5/11/21,41.57,,,,,
5/10/21,42.05,,,,,
5/7/21,42.18,,,,,
5/6/21,42.01,,,,,
5/5/21,41.39,,,,,
5/4/21,41,,,,,
5/3/21,40.56,,,,,
4/30/21,40.53,,,,,
4/29/21,41.11,,,,,
4/28/21,40.03,,,,,
4/27/21,39.88,,,,,
4/26/21,39.41,,,,,
4/23/21,39.18,,,,,
4/22/21,38.36,,,,,
4/21/21,38.72,,,,,
4/20/21,38.08,,,,,
4/19/21,39.17,,,,,
4/16/21,39.15,,,,,
4/15/21,38.74,,,,,
4/14/21,39.88,,,,,
4/13/21,39.32,,,,,
4/12/21,40.06,,,,,
4/9/21,39.99,,,,,
4/8/21,39.7,,,,,
4/7/21,40.05,,,,,
4/6/21,39.69,,,,,
4/5/21,39.8,,,,,
4/1/21,39.49,,,,,
3/31/21,38.69,,,,,
3/30/21,38.99,,,,,
3/29/21,38.31,,,,,
3/26/21,38.68,,,,,
3/25/21,37.66,,,,,
3/24/21,36.9,,,,,
3/23/21,36.9,,,,,
3/22/21,37.66,,,,,
3/19/21,38.53,,,,,
3/18/21,38.94,,,,,
3/17/21,37.95,,,,,
3/16/21,37.64,,,,,
3/15/21,37.75,,,,,
3/12/21,37.94,,,,,
3/11/21,37.24,,,,,
3/10/21,37.37,,,,,
3/9/21,36.32,,,,,
3/8/21,37.13,,,,,
3/5/21,36.93,,,,,
3/4/21,36.5,,,,,
3/3/21,36.42,,,,,
3/2/21,35.53,,,,,
3/1/21,35.79,,,,,
2/26/21,34.71,,,,,
2/25/21,35.93,,,,,
2/24/21,36.38,,,,,
2/23/21,35.52,,,,,
2/22/21,35.15,,,,,
2/19/21,34.54,,,,,
2/18/21,34.19,,,,,
2/17/21,34.41,,,,,
2/16/21,34.27,,,,,
2/12/21,33.37,,,,,
2/11/21,32.88,,,,,
2/10/21,32.98,,,,,
2/9/21,32.95,,,,,
2/8/21,33.09,,,,,
2/5/21,32.37,,,,,
2/4/21,32.5,,,,,
2/3/21,31.58,,,,,
2/2/21,31.03,,,,,
2/1/21,29.96,,,,,
1/29/21,29.65,,,,,
1/28/21,30.32,,,,,
1/27/21,29.83,,,,,
1/26/21,30.94,,,,,
1/25/21,31.16,,,,,
1/22/21,31.55,,,,,
1/21/21,31.77,,,,,
1/20/21,32.34,,,,,
1/19/21,32.77,,,,,
1/15/21,33.01,,,,,
1/14/21,33.99,,,,,
1/13/21,33.46,,,,,
1/12/21,33.66,,,,,
1/11/21,33.07,,,,,
1/8/21,32.53,,,,,
1/7/21,32.86,,,,,
1/6/21,32.15,,,,,
1/5/21,30.26,,,,,
1/4/21,30.03,,,,,
12/31/20,30.31,,,,,
12/30/20,29.98,,,,,
12/29/20,30.01,,,,,
12/28/20,30.13,,,,,
12/24/20,29.96,,,,,
12/23/20,30.05,,,,,
12/22/20,29.21,,,,,
12/21/20,29.74,,,,,
12/18/20,28.67,,,,,
12/17/20,28.83,,,,,
12/16/20,28.72,,,,,
12/15/20,28.64,,,,,
12/14/20,28.22,,,,,
12/11/20,28.57,,,,,
12/10/20,29.11,,,,,
12/9/20,28.8,,,,,
12/8/20,28.93,,,,,
12/7/20,29.09,,,,,
12/4/20,29.29,,,,,
12/3/20,28.91,,,,,
12/2/20,29.06,,,,,
12/1/20,28.69,,,,,
11/30/20,28.16,,,,,
11/27/20,28.99,,,,,
11/25/20,29.03,,,,,
11/24/20,28.98,,,,,
11/23/20,27.39,,,,,
11/20/20,26.81,,,,,
11/19/20,26.98,,,,,
11/18/20,26.98,,,,,
11/17/20,27.55,,,,,
11/16/20,27.58,,,,,
11/13/20,27,,,,,
11/12/20,26.69,,,,,
11/11/20,27.34,,,,,
11/10/20,27.66,,,,,
11/9/20,27.76,,,,,
11/6/20,24.31,,,,,
11/5/20,24.61,,,,,
11/4/20,23.68,,,,,
11/3/20,24.69,,,,,
11/2/20,24.08,,,,,
10/30/20,23.7,,,,,
10/29/20,23.54,,,,,
10/28/20,23.47,,,,,
10/27/20,23.85,,,,,
10/26/20,24.54,,,,,
10/23/20,24.9,,,,,
10/22/20,24.87,,,,,
10/21/20,24.05,,,,,
10/20/20,24.14,,,,,
10/19/20,23.72,,,,,
10/16/20,24.24,,,,,
10/15/20,24.15,,,,,
10/14/20,23.62,,,,,
10/13/20,24.95,,,,,
10/12/20,25.68,,,,,
10/9/20,25.36,,,,,
10/8/20,25.24,,,,,
10/7/20,24.88,,,,,
10/6/20,24.37,,,,,
10/5/20,24.62,,,,,
10/2/20,24.21,,,,,
10/1/20,24.1,,,,,
9/30/20,24.09,,,,,
9/29/20,23.77,,,,,
9/28/20,24.09,,,,,
9/25/20,23.49,,,,,
9/24/20,23.34,,,,,
9/23/20,23.26,,,,,
9/22/20,23.94,,,,,
9/21/20,24.47,,,,,
9/18/20,25.21,,,,,
9/17/20,25.35,,,,,
9/16/20,25.6,,,,,
9/15/20,25.28,,,,,
9/14/20,25.75,,,,,
9/11/20,25.5,,,,,
9/10/20,25.14,,,,,
9/9/20,25.51,,,,,
9/8/20,25.48,,,,,
9/4/20,26.54,,,,,
9/3/20,25.66,,,,,
9/2/20,26.02,,,,,
9/1/20,25.71,,,,,
8/31/20,25.74,,,,,
8/28/20,26.3,,,,,
8/27/20,26.05,,,,,
8/26/20,25.56,,,,,
8/25/20,26,,,,,
8/24/20,25.69,,,,,
8/21/20,24.98,,,,,
8/20/20,25.1,,,,,
8/19/20,25.5,,,,,
8/18/20,25.53,,,,,
8/17/20,25.9,,,,,
8/14/20,26.47,,,,,
8/13/20,26.35,,,,,
8/12/20,26.73,,,,,
8/11/20,26.92,,,,,
8/10/20,26.56,,,,,
8/7/20,26.11,,,,,
8/6/20,25.47,,,,,
8/5/20,25.39,,,,,
8/4/20,25.01,,,,,
8/3/20,24.99,,,,,
7/31/20,24.88,,,,,
7/30/20,24.84,,,,,
7/29/20,25.27,,,,,
7/28/20,24.36,,,,,
7/27/20,24.14,,,,,
7/24/20,24.35,,,,,
7/23/20,24.54,,,,,
7/22/20,24.31,,,,,
7/21/20,24.42,,,,,
7/20/20,23.58,,,,,
7/17/20,23.22,,,,,
7/16/20,23.93,,,,,
7/15/20,24.6,,,,,
7/14/20,24.14,,,,,
7/13/20,24.19,,,,,
7/10/20,24.02,,,,,
7/9/20,22.77,,,,,
7/8/20,23.1,,,,,
